SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22025,1629011,0022500023,"Oct 31, 2025",NYK @ CHI,L,20,2,3,0.667,0,0,0.0,0,0,0.0,6,5,11,2,0,0,1,3,4,0,1,Mitchell Robinson
22025,1628384,0022500796,"Feb 19, 2026",NYK vs. DET,L,32,3,13,0.231,1,8,0.125,1,2,0.5,0,0,0,0,0,4,0,4,8,1,1,OG Anunoby
22025,1628384,0022500726,"Feb 04, 2026",NYK vs. DEN,W,48,7,17,0.412,4,9,0.444,2,2,1.0,3,5,8,4,0,0,0,3,20,13,1,OG Anunoby
22025,1628384,0022500718,"Feb 03, 2026",NYK @ WAS,W,27,6,11,0.545,3,6,0.5,4,5,0.8,0,4,4,2,1,1,1,2,19,13,1,OG Anunoby
22025,1628384,0022500708,"Feb 01, 2026",NYK vs. LAL,W,34,9,15,0.6,4,8,0.5,3,4,0.75,3,5,8,3,3,0,1,1,25,21,1,OG Anunoby
22025,1628384,0022500690,"Jan 30, 2026",NYK vs. POR,W,31,10,16,0.625,4,8,0.5,0,0,0.0,1,5,6,3,0,1,3,3,24,34,1,OG Anunoby
22025,1628384,0022500675,"Jan 28, 2026",NYK @ TOR,W,34,11,18,0.611,2,6,0.333,2,3,0.667,0,3,3,5,6,2,0,3,26,18,1,OG Anunoby
22025,1628384,0022500665,"Jan 27, 2026",NYK vs. SAC,W,32,5,7,0.714,3,4,0.75,2,2,1.0,1,1,2,0,2,0,7,3,15,5,1,OG Anunoby
22025,1628384,0022500643,"Jan 24, 2026",NYK @ PHI,W,36,10,15,0.667,2,3,0.667,1,2,0.5,3,4,7,4,2,0,2,0,23,-8,1,OG Anunoby
22025,1628384,0022500622,"Jan 21, 2026",NYK vs. BKN,W,30,2,4,0.5,0,0,0.0,1,2,0.5,1,4,5,3,0,0,3,2,5,28,1,OG Anunoby
22025,1628384,0022500016,"Jan 19, 2026",NYK vs. DAL,L,31,3,8,0.375,1,4,0.25,2,2,1.0,2,4,6,2,3,1,3,3,9,-12,1,OG Anunoby
22025,1628384,0022500596,"Jan 17, 2026",NYK vs. PHX,L,39,6,17,0.353,1,7,0.143,8,10,0.8,3,5,8,5,3,1,4,1,21,-4,1,OG Anunoby
22025,1628384,0022500584,"Jan 15, 2026",NYK @ GSW,L,37,10,20,0.5,1,4,0.25,4,5,0.8,1,3,4,1,1,0,1,2,25,-6,1,OG Anunoby
22025,1628384,0022500576,"Jan 14, 2026",NYK @ SAC,L,27,5,13,0.385,0,6,0.0,5,8,0.625,1,2,3,4,0,2,1,4,15,-16,1,OG Anunoby
22025,1628384,0022500551,"Jan 11, 2026",NYK @ POR,W,34,9,15,0.6,4,7,0.571,2,2,1.0,1,6,7,3,1,0,1,3,24,10,1,OG Anunoby
22025,1628384,0022500538,"Jan 09, 2026",NYK @ PHX,L,38,3,9,0.333,2,5,0.4,7,9,0.778,3,5,8,3,0,0,1,1,15,5,1,OG Anunoby
22025,1628384,0022500522,"Jan 07, 2026",NYK vs. LAC,W,32,8,10,0.8,2,3,0.667,2,2,1.0,0,3,3,0,1,0,2,3,20,7,1,OG Anunoby
22025,1628384,0022500502,"Jan 05, 2026",NYK @ DET,L,29,1,4,0.25,0,2,0.0,3,4,0.75,0,2,2,1,3,1,2,2,5,-31,1,OG Anunoby
22025,1628384,0022500487,"Jan 03, 2026",NYK vs. PHI,L,37,6,11,0.545,3,5,0.6,4,4,1.0,4,2,6,6,1,1,4,3,19,-8,1,OG Anunoby
22025,1628384,0022500479,"Jan 02, 2026",NYK vs. ATL,L,35,5,13,0.385,1,6,0.167,8,10,0.8,2,8,10,1,2,0,3,4,19,-14,1,OG Anunoby
22025,1628384,0022500467,"Dec 31, 2025",NYK @ SAS,L,34,3,10,0.3,0,5,0.0,3,4,0.75,0,5,5,2,2,1,2,4,9,-25,1,OG Anunoby
22025,1628384,0022500454,"Dec 29, 2025",NYK @ NOP,W,37,8,22,0.364,1,8,0.125,6,6,1.0,2,9,11,1,3,1,2,3,23,16,1,OG Anunoby
22025,1628384,0022500435,"Dec 27, 2025",NYK @ ATL,W,38,3,10,0.3,2,5,0.4,7,7,1.0,3,7,10,5,3,1,1,4,15,0,1,OG Anunoby
22025,1628384,0022500009,"Dec 25, 2025",NYK vs. CLE,W,33,3,7,0.429,1,4,0.25,1,1,1.0,0,2,2,2,0,1,1,1,8,-3,1,OG Anunoby
22025,1628384,0022500398,"Dec 21, 2025",NYK vs. MIA,W,34,6,12,0.5,2,6,0.333,4,5,0.8,0,2,2,3,1,2,4,4,18,3,1,OG Anunoby
22025,1628384,0022500382,"Dec 19, 2025",NYK vs. PHI,L,32,1,9,0.111,0,4,0.0,0,0,0.0,2,1,3,1,0,1,2,2,2,-11,1,OG Anunoby
22025,1628384,0022500372,"Dec 18, 2025",NYK @ IND,W,34,5,13,0.385,2,7,0.286,4,7,0.571,1,5,6,1,2,0,3,3,16,11,1,OG Anunoby
22025,1628384,0022501229,"Dec 13, 2025",NYK @ ORL,W,40,8,13,0.615,3,4,0.75,5,6,0.833,1,5,6,4,3,1,4,2,24,14,1,OG Anunoby
22025,1628384,0022501202,"Dec 09, 2025",NYK @ TOR,W,36,4,11,0.364,1,6,0.167,4,4,1.0,1,5,6,1,2,2,3,3,13,6,1,OG Anunoby
22025,1628384,0022500357,"Dec 07, 2025",NYK vs. ORL,W,28,8,14,0.571,5,7,0.714,0,0,0.0,1,6,7,0,3,0,0,4,21,20,1,OG Anunoby
22025,1628384,0022500343,"Dec 05, 2025",NYK vs. UTA,W,23,4,8,0.5,0,2,0.0,3,4,0.75,0,0,0,1,0,0,2,1,11,7,1,OG Anunoby
22025,1628384,0022500039,"Nov 14, 2025",NYK vs. MIA,W,5,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,1,1,OG Anunoby
22025,1628384,0022500215,"Nov 12, 2025",NYK vs. ORL,L,34,2,4,0.5,2,4,0.5,2,2,1.0,0,4,4,1,1,2,3,3,8,1,1,OG Anunoby
22025,1628384,0022500208,"Nov 11, 2025",NYK vs. MEM,W,36,7,17,0.412,1,10,0.1,1,2,0.5,0,4,4,3,2,0,4,5,16,24,1,OG Anunoby
22025,1628384,0022500192,"Nov 09, 2025",NYK vs. BKN,W,27,6,11,0.545,4,6,0.667,3,4,0.75,4,4,8,3,1,0,1,1,19,32,1,OG Anunoby
22025,1628384,0022500175,"Nov 05, 2025",NYK vs. MIN,W,32,10,17,0.588,3,5,0.6,2,2,1.0,5,3,8,1,2,1,1,1,25,14,1,OG Anunoby
22025,1628384,0022500159,"Nov 03, 2025",NYK vs. WAS,W,32,7,13,0.538,2,5,0.4,0,0,0.0,1,5,6,2,5,0,2,1,16,9,1,OG Anunoby
22025,1628384,0022500153,"Nov 02, 2025",NYK vs. CHI,W,35,8,17,0.471,3,7,0.429,2,2,1.0,0,2,2,4,2,1,1,1,21,22,1,OG Anunoby
22025,1628384,0022500023,"Oct 31, 2025",NYK @ CHI,L,36,10,13,0.769,5,7,0.714,1,2,0.5,1,3,4,3,1,1,1,4,26,6,1,OG Anunoby
22025,1628384,0022500125,"Oct 28, 2025",NYK @ MIL,L,34,3,11,0.273,1,6,0.167,2,3,0.667,2,4,6,5,1,1,2,4,9,-6,1,OG Anunoby
22025,1628384,0022500108,"Oct 26, 2025",NYK @ MIA,L,37,4,13,0.308,4,12,0.333,2,2,1.0,1,5,6,1,3,1,2,4,14,4,1,OG Anunoby
22025,1628384,0022500018,"Oct 24, 2025",NYK vs. BOS,W,29,3,10,0.3,2,7,0.286,2,2,1.0,1,1,2,1,2,0,1,3,10,10,1,OG Anunoby
22025,1628384,0022500003,"Oct 22, 2025",NYK vs. CLE,W,38,9,17,0.529,4,9,0.444,2,4,0.5,2,12,14,2,3,1,4,0,24,10,1,OG Anunoby
